Data da Venda,Categoria do Produto,Quantidade em Estoque,Filial,Nome do Produto,Preço do Produto (R$)
2022-11-16 18:58:06.794203,Eletrônicos,53,Filial 2,Lápis de sobrancelha,45.92
2023-01-06 18:58:06.794203,Roupas,11,Filial 8,Corretivo,95.18
2023-04-04 18:58:06.794203,Alimentos,82,Filial 1,Batom matte,4.85
2023-07-19 18:58:06.794203,Eletrônicos,76,Filial 7,Delineador líquido,93.84
2023-06-08 18:58:06.794203,Eletrodomésticos,77,Filial 4,Sombra de olhos,80.92
2023-03-10 18:58:06.794203,Eletrodomésticos,55,Filial 10,Delineador líquido,46.65
2022-09-16 18:58:06.794203,Alimentos,88,Filial 8,Lápis de sobrancelha,59.92
2023-01-08 18:58:06.794203,Alimentos,44,Filial 5,Pó compacto,21.25
2023-07-03 18:58:06.794203,Eletrodomésticos,23,Filial 5,Delineador líquido,8.46
2023-04-15 18:58:06.794203,Roupas,97,Filial 2,Pó compacto,10.79
2023-07-27 18:58:06.794203,Eletrônicos,24,Filial 4,Delineador líquido,77.48
2023-07-10 18:58:06.794203,Eletrônicos,85,Filial 3,Máscara de cílios,28.31
2022-12-13 18:58:06.794203,Roupas,47,Filial 3,Pó compacto,27.03
2023-06-30 18:58:06.794203,Eletrônicos,2,Filial 7,Batom matte,75.77
2022-11-23 18:58:06.794203,Eletrônicos,53,Filial 10,Sombra de olhos,23.06
2023-01-04 18:58:06.794203,Alimentos,92,Filial 3,Batom matte,63.53
2022-12-10 18:58:06.794203,Eletrodomésticos,5,Filial 4,Batom matte,75.45
2023-04-29 18:58:06.794203,Roupas,83,Filial 6,Delineador líquido,29.74
2023-03-07 18:58:06.794203,Alimentos,12,Filial 5,Corretivo,66.22
2023-05-20 18:58:06.794203,Eletrônicos,57,Filial 1,Máscara de cílios,41.16
2023-08-27 18:58:06.794203,Eletrônicos,11,Filial 10,Delineador líquido,3.96
2023-04-11 18:58:06.794203,Alimentos,84,Filial 5,Lápis de sobrancelha,23.2
2023-07-23 18:58:06.794203,Eletrodomésticos,29,Filial 7,Máscara de cílios,47.71
2023-01-29 18:58:06.794203,Eletrodomésticos,30,Filial 9,Batom matte,82.86
2023-06-24 18:58:06.794203,Eletrodomésticos,99,Filial 9,Pó compacto,34.58
2023-08-17 18:58:06.794203,Alimentos,1,Filial 3,Batom matte,16.32
2023-01-17 18:58:06.794203,Eletrônicos,26,Filial 6,Pó compacto,30.94
2023-04-01 18:58:06.794203,Roupas,59,Filial 4,Batom matte,6.81
2023-04-25 18:58:06.794203,Alimentos,79,Filial 6,Batom matte,66.38
2022-11-08 18:58:06.794203,Eletrodomésticos,14,Filial 6,Lápis de sobrancelha,72.32
2022-11-11 18:58:06.794203,Eletrodomésticos,45,Filial 7,Batom líquido,99.68
2023-04-13 18:58:06.794203,Alimentos,6,Filial 2,Base líquida,44.94
2023-08-16 18:58:06.794203,Alimentos,86,Filial 5,Batom líquido,82.88
2023-08-03 18:58:06.794203,Eletrônicos,16,Filial 5,Pó compacto,33.33
2023-07-10 18:58:06.794203,Eletrônicos,6,Filial 6,Delineador líquido,6.55
2022-11-01 18:58:06.794203,Roupas,31,Filial 7,Batom líquido,11.39
2023-06-19 18:58:06.794203,Eletrônicos,35,Filial 1,Sombra de olhos,36.49
2023-04-13 18:58:06.794203,Roupas,38,Filial 6,Batom líquido,89.37
2023-08-13 18:58:06.794203,Alimentos,75,Filial 2,Lápis de sobrancelha,13.47
2023-07-14 18:58:06.794203,Alimentos,65,Filial 9,Corretivo,40.02
2023-06-09 18:58:06.794203,Eletrodomésticos,27,Filial 3,Batom líquido,15.11
2023-01-01 18:58:06.794203,Eletrônicos,99,Filial 4,Lápis de sobrancelha,87.84
2023-03-08 18:58:06.794203,Eletrodomésticos,100,Filial 4,Sombra de olhos,80.68
2022-11-10 18:58:06.794203,Alimentos,91,Filial 1,Blush em pó,37.02
2023-05-09 18:58:06.794203,Eletrônicos,23,Filial 6,Pó compacto,29.8
2023-02-24 18:58:06.794203,Alimentos,72,Filial 4,Corretivo,92.08
2022-09-13 18:58:06.794203,Roupas,71,Filial 6,Blush em pó,33.05
2023-03-25 18:58:06.794203,Eletrodomésticos,18,Filial 1,Máscara de cílios,92.17
2023-04-13 18:58:06.794203,Alimentos,32,Filial 7,Pó compacto,47.13
2023-02-27 18:58:06.794203,Eletrônicos,58,Filial 5,Lápis de sobrancelha,77.71
2023-01-14 18:58:06.794203,Eletrônicos,67,Filial 3,Batom matte,85.66
2023-07-26 18:58:06.794203,Roupas,83,Filial 8,Máscara de cílios,30.0
2023-01-04 18:58:06.794203,Eletrodomésticos,94,Filial 6,Máscara de cílios,57.18
2023-07-07 18:58:06.794203,Roupas,36,Filial 9,Corretivo,46.14
2023-06-10 18:58:06.794203,Roupas,3,Filial 2,Pó compacto,94.89
2022-10-17 18:58:06.794203,Alimentos,47,Filial 10,Batom matte,67.51
2023-05-08 18:58:06.794203,Eletrônicos,13,Filial 4,Base líquida,65.67
2022-10-20 18:58:06.794203,Roupas,86,Filial 5,Batom matte,31.73
2022-10-16 18:58:06.794203,Eletrônicos,59,Filial 7,Máscara de cílios,94.35
2022-09-09 18:58:06.794203,Eletrônicos,73,Filial 7,Delineador líquido,43.73
2023-07-29 18:58:06.794203,Roupas,28,Filial 7,Blush em pó,63.5
2022-11-12 18:58:06.794203,Eletrônicos,3,Filial 9,Batom líquido,44.96
2022-10-14 18:58:06.794203,Alimentos,80,Filial 1,Blush em pó,34.94
2022-10-19 18:58:06.794203,Eletrônicos,40,Filial 5,Batom líquido,52.18
2022-12-08 18:58:06.794203,Alimentos,59,Filial 3,Máscara de cílios,31.61
2023-02-04 18:58:06.794203,Eletrodomésticos,69,Filial 1,Batom matte,17.25
2023-05-24 18:58:06.794203,Eletrodomésticos,81,Filial 6,Sombra de olhos,60.15
2023-02-14 18:58:06.794203,Roupas,24,Filial 1,Batom matte,3.48
2022-12-29 18:58:06.794203,Alimentos,17,Filial 7,Corretivo,55.1
2023-01-30 18:58:06.794203,Eletrodomésticos,58,Filial 6,Base líquida,28.6
2023-04-19 18:58:06.794203,Eletrodomésticos,93,Filial 7,Máscara de cílios,28.25
2023-06-18 18:58:06.794203,Eletrodomésticos,43,Filial 8,Lápis de sobrancelha,9.53
2023-03-12 18:58:06.794203,Eletrônicos,90,Filial 10,Batom líquido,23.71
2022-12-30 18:58:06.794203,Roupas,22,Filial 8,Batom líquido,20.62
2023-06-18 18:58:06.794203,Roupas,62,Filial 3,Base líquida,10.97
2022-09-13 18:58:06.794203,Eletrônicos,89,Filial 7,Blush em pó,46.84
2023-07-01 18:58:06.794203,Alimentos,24,Filial 9,Base líquida,33.96
2023-08-07 18:58:06.794203,Eletrodomésticos,22,Filial 1,Batom matte,63.3
2023-08-25 18:58:06.794203,Roupas,59,Filial 1,Lápis de sobrancelha,45.95
2023-03-30 18:58:06.794203,Eletrônicos,8,Filial 4,Base líquida,71.21
2023-02-08 18:58:06.794203,Eletrônicos,1,Filial 1,Base líquida,30.66
2022-11-26 18:58:06.794203,Roupas,42,Filial 9,Sombra de olhos,90.05
2023-08-23 18:58:06.794203,Roupas,4,Filial 9,Máscara de cílios,88.08
2023-05-21 18:58:06.794203,Eletrônicos,29,Filial 9,Corretivo,38.48
2023-04-19 18:58:06.794203,Eletrônicos,27,Filial 4,Base líquida,57.37
2023-07-21 18:58:06.794203,Alimentos,7,Filial 4,Máscara de cílios,18.84
2022-12-05 18:58:06.794203,Alimentos,28,Filial 5,Corretivo,95.89
2023-07-08 18:58:06.794203,Eletrodomésticos,31,Filial 6,Corretivo,52.67
2023-01-31 18:58:06.794203,Roupas,98,Filial 9,Batom matte,8.43
2023-06-21 18:58:06.794203,Alimentos,99,Filial 4,Lápis de sobrancelha,83.01
2022-11-07 18:58:06.794203,Eletrodomésticos,56,Filial 5,Delineador líquido,80.51
2023-03-26 18:58:06.794203,Eletrônicos,35,Filial 4,Lápis de sobrancelha,90.76
2023-05-07 18:58:06.794203,Alimentos,10,Filial 1,Delineador líquido,7.68
2023-01-03 18:58:06.794203,Eletrodomésticos,46,Filial 4,Pó compacto,15.95
2022-09-19 18:58:06.794203,Eletrônicos,26,Filial 9,Máscara de cílios,1.14
2023-01-02 18:58:06.794203,Roupas,13,Filial 9,Base líquida,38.15
2023-04-12 18:58:06.794203,Eletrodomésticos,6,Filial 5,Lápis de sobrancelha,61.38
2023-02-26 18:58:06.794203,Alimentos,77,Filial 9,Blush em pó,53.73
2023-04-10 18:58:06.794203,Alimentos,22,Filial 4,Batom matte,83.03
2023-02-25 18:58:06.794203,Alimentos,57,Filial 2,Blush em pó,80.9
2022-11-15 18:58:06.794203,Eletrodomésticos,95,Filial 7,Corretivo,84.55
2022-11-06 18:58:06.794203,Alimentos,63,Filial 8,Batom líquido,94.41
2023-08-22 18:58:06.794203,Alimentos,83,Filial 1,Máscara de cílios,33.08
2023-01-06 18:58:06.794203,Alimentos,39,Filial 8,Delineador líquido,52.37
2023-08-25 18:58:06.794203,Roupas,64,Filial 5,Base líquida,61.57
2023-08-25 18:58:06.794203,Alimentos,82,Filial 2,Corretivo,91.95
2023-04-08 18:58:06.794203,Eletrodomésticos,74,Filial 1,Base líquida,51.46
2022-12-30 18:58:06.794203,Alimentos,61,Filial 10,Batom líquido,62.31
2023-04-27 18:58:06.794203,Alimentos,55,Filial 1,Batom matte,79.0
2022-12-28 18:58:06.794203,Roupas,78,Filial 5,Batom líquido,48.84
2023-05-08 18:58:06.794203,Alimentos,29,Filial 2,Delineador líquido,35.21
2023-01-13 18:58:06.794203,Alimentos,61,Filial 3,Base líquida,14.93
2022-11-10 18:58:06.794203,Alimentos,59,Filial 5,Blush em pó,51.78
2023-06-11 18:58:06.794203,Eletrodomésticos,5,Filial 3,Sombra de olhos,53.31
2023-06-01 18:58:06.794203,Alimentos,71,Filial 6,Máscara de cílios,36.04
2022-12-23 18:58:06.794203,Roupas,48,Filial 7,Batom matte,79.81
2023-07-06 18:58:06.794203,Roupas,43,Filial 10,Batom matte,46.44
2023-08-20 18:58:06.794203,Alimentos,71,Filial 6,Batom líquido,19.04
2022-09-12 18:58:06.794203,Roupas,8,Filial 7,Delineador líquido,21.13
2022-09-26 18:58:06.794203,Roupas,58,Filial 3,Sombra de olhos,74.45
2022-12-25 18:58:06.794203,Eletrônicos,81,Filial 7,Delineador líquido,47.28
2023-03-10 18:58:06.794203,Eletrônicos,80,Filial 8,Corretivo,97.55
2023-07-31 18:58:06.794203,Roupas,91,Filial 9,Pó compacto,57.63
2023-04-04 18:58:06.794203,Eletrodomésticos,41,Filial 9,Máscara de cílios,90.96
2023-06-04 18:58:06.794203,Eletrônicos,94,Filial 9,Batom matte,23.11
2023-01-17 18:58:06.794203,Eletrodomésticos,54,Filial 7,Corretivo,61.93
2023-06-20 18:58:06.794203,Eletrodomésticos,14,Filial 3,Corretivo,91.75
2023-03-06 18:58:06.794203,Eletrônicos,81,Filial 10,Lápis de sobrancelha,5.78
2023-02-09 18:58:06.794203,Eletrônicos,59,Filial 1,Pó compacto,43.19
2023-04-27 18:58:06.794203,Eletrônicos,40,Filial 9,Base líquida,56.12
2023-05-01 18:58:06.794203,Eletrônicos,81,Filial 9,Sombra de olhos,11.85
2023-06-28 18:58:06.794203,Eletrodomésticos,87,Filial 10,Delineador líquido,87.51
2022-10-27 18:58:06.794203,Alimentos,24,Filial 2,Blush em pó,20.76
2023-06-08 18:58:06.794203,Roupas,49,Filial 8,Sombra de olhos,16.97
2022-09-13 18:58:06.794203,Eletrônicos,52,Filial 9,Corretivo,50.98
2023-09-05 18:58:06.794203,Eletrônicos,47,Filial 10,Máscara de cílios,17.15
2023-07-02 18:58:06.794203,Alimentos,81,Filial 5,Batom líquido,9.74
2023-01-23 18:58:06.794203,Roupas,59,Filial 8,Blush em pó,26.85
2023-08-23 18:58:06.794203,Alimentos,46,Filial 8,Delineador líquido,50.86
2023-02-23 18:58:06.794203,Eletrônicos,46,Filial 8,Sombra de olhos,65.32
2022-10-31 18:58:06.794203,Roupas,1,Filial 6,Pó compacto,74.64
2023-07-18 18:58:06.794203,Eletrônicos,25,Filial 4,Batom líquido,52.92
2023-04-19 18:58:06.794203,Alimentos,57,Filial 1,Blush em pó,74.34
2023-01-19 18:58:06.794203,Roupas,96,Filial 4,Pó compacto,97.73
2023-06-28 18:58:06.794203,Roupas,20,Filial 7,Blush em pó,71.76
2023-05-31 18:58:06.794203,Alimentos,52,Filial 8,Delineador líquido,58.0
2023-07-29 18:58:06.794203,Eletrônicos,62,Filial 10,Delineador líquido,73.78
2023-06-11 18:58:06.794203,Eletrônicos,70,Filial 4,Corretivo,10.86
2023-03-16 18:58:06.794203,Alimentos,90,Filial 7,Delineador líquido,51.84
2023-03-25 18:58:06.794203,Roupas,71,Filial 9,Pó compacto,7.03
2023-04-09 18:58:06.794203,Roupas,18,Filial 8,Sombra de olhos,99.93
2023-07-09 18:58:06.794203,Eletrodomésticos,72,Filial 1,Blush em pó,2.6
2023-06-25 18:58:06.794203,Eletrônicos,50,Filial 3,Corretivo,60.19
2022-11-21 18:58:06.794203,Alimentos,95,Filial 1,Batom matte,45.11
2023-03-29 18:58:06.794203,Roupas,57,Filial 1,Lápis de sobrancelha,47.55
2023-07-01 18:58:06.794203,Eletrônicos,88,Filial 10,Máscara de cílios,35.51
2023-04-14 18:58:06.794203,Roupas,37,Filial 2,Batom matte,33.6
2023-03-16 18:58:06.794203,Eletrodomésticos,100,Filial 7,Blush em pó,55.23
2022-11-24 18:58:06.794203,Alimentos,25,Filial 4,Lápis de sobrancelha,56.08
2022-09-24 18:58:06.794203,Eletrodomésticos,17,Filial 10,Batom líquido,35.95
2023-05-25 18:58:06.794203,Eletrônicos,42,Filial 6,Batom líquido,51.44
2023-02-18 18:58:06.794203,Eletrodomésticos,21,Filial 4,Pó compacto,25.2
2023-08-16 18:58:06.794203,Eletrônicos,59,Filial 7,Corretivo,21.37
2023-08-22 18:58:06.794203,Eletrônicos,48,Filial 9,Sombra de olhos,37.27
2022-11-02 18:58:06.794203,Roupas,14,Filial 6,Base líquida,91.77
2022-09-25 18:58:06.794203,Eletrônicos,96,Filial 9,Blush em pó,54.46
2022-11-21 18:58:06.794203,Eletrônicos,75,Filial 4,Corretivo,58.01
2023-02-28 18:58:06.794203,Eletrônicos,22,Filial 4,Batom líquido,74.45
2023-01-02 18:58:06.794203,Alimentos,24,Filial 9,Sombra de olhos,36.8
2023-05-10 18:58:06.794203,Alimentos,2,Filial 7,Batom líquido,69.54
2023-08-19 18:58:06.794203,Eletrônicos,9,Filial 2,Lápis de sobrancelha,39.21
2022-11-25 18:58:06.794203,Alimentos,29,Filial 10,Lápis de sobrancelha,70.53
2023-01-30 18:58:06.794203,Alimentos,48,Filial 10,Lápis de sobrancelha,8.39
2023-08-25 18:58:06.794203,Alimentos,63,Filial 7,Lápis de sobrancelha,37.45
2023-06-17 18:58:06.794203,Roupas,81,Filial 5,Batom líquido,87.25
2023-05-03 18:58:06.794203,Roupas,26,Filial 9,Blush em pó,10.18
2023-08-29 18:58:06.794203,Alimentos,87,Filial 6,Batom líquido,15.88
2022-11-12 18:58:06.794203,Eletrônicos,10,Filial 3,Base líquida,54.67
2023-06-21 18:58:06.794203,Eletrodomésticos,89,Filial 6,Base líquida,21.53
2023-08-29 18:58:06.794203,Roupas,52,Filial 4,Base líquida,3.96
2023-07-30 18:58:06.794203,Eletrodomésticos,71,Filial 5,Delineador líquido,77.86
2022-10-29 18:58:06.794203,Alimentos,83,Filial 5,Batom matte,18.72
2023-02-14 18:58:06.794203,Alimentos,25,Filial 7,Sombra de olhos,26.19
2023-03-20 18:58:06.794203,Alimentos,80,Filial 9,Lápis de sobrancelha,67.76
2023-06-21 18:58:06.794203,Alimentos,66,Filial 9,Pó compacto,98.89
2022-09-08 18:58:06.794203,Eletrodomésticos,15,Filial 8,Lápis de sobrancelha,17.8
2022-09-17 18:58:06.794203,Eletrônicos,9,Filial 9,Corretivo,55.82
2023-05-28 18:58:06.794203,Eletrodomésticos,26,Filial 6,Batom líquido,21.05
2022-11-10 18:58:06.794203,Alimentos,60,Filial 8,Delineador líquido,91.2
2023-06-22 18:58:06.794203,Eletrônicos,54,Filial 10,Sombra de olhos,12.96
2023-03-05 18:58:06.794203,Roupas,48,Filial 9,Máscara de cílios,51.5
2022-11-07 18:58:06.794203,Eletrônicos,93,Filial 10,Lápis de sobrancelha,40.02
2023-06-23 18:58:06.794203,Alimentos,18,Filial 4,Batom matte,47.55
2023-08-13 18:58:06.794203,Alimentos,23,Filial 3,Delineador líquido,66.22
2023-02-22 18:58:06.794203,Eletrodomésticos,74,Filial 8,Delineador líquido,28.81
2023-06-19 18:58:06.794203,Eletrônicos,53,Filial 7,Base líquida,38.6
2022-12-11 18:58:06.794203,Eletrônicos,79,Filial 5,Corretivo,23.67
2023-04-04 18:58:06.794203,Eletrônicos,78,Filial 2,Base líquida,7.44
2023-08-09 18:58:06.794203,Eletrônicos,85,Filial 7,Máscara de cílios,66.33
2023-01-04 18:58:06.794203,Roupas,6,Filial 8,Corretivo,69.26
2023-04-04 18:58:06.794203,Eletrônicos,62,Filial 9,Batom matte,54.9
2023-02-03 18:58:06.794203,Alimentos,85,Filial 8,Batom líquido,58.95
2023-05-28 18:58:06.794203,Eletrodomésticos,14,Filial 3,Blush em pó,28.04
2022-10-10 18:58:06.794203,Roupas,58,Filial 10,Sombra de olhos,52.67
2022-10-08 18:58:06.794203,Roupas,82,Filial 5,Pó compacto,55.35
2023-05-24 18:58:06.794203,Eletrodomésticos,73,Filial 2,Batom líquido,96.84
2022-09-10 18:58:06.794203,Alimentos,52,Filial 8,Batom matte,78.84
2023-06-20 18:58:06.794203,Eletrônicos,85,Filial 8,Lápis de sobrancelha,58.64
2023-01-26 18:58:06.794203,Alimentos,5,Filial 5,Máscara de cílios,74.82
2023-01-16 18:58:06.794203,Alimentos,88,Filial 8,Sombra de olhos,94.37
2023-02-22 18:58:06.794203,Alimentos,93,Filial 4,Sombra de olhos,20.86
2023-07-08 18:58:06.794203,Alimentos,30,Filial 5,Corretivo,34.21
2022-12-12 18:58:06.794203,Eletrônicos,94,Filial 6,Sombra de olhos,3.1
2023-02-28 18:58:06.794203,Roupas,38,Filial 8,Blush em pó,22.81
2023-04-16 18:58:06.794203,Eletrônicos,82,Filial 1,Batom matte,45.86
2022-12-14 18:58:06.794203,Eletrodomésticos,41,Filial 10,Batom líquido,68.96
2022-12-24 18:58:06.794203,Alimentos,87,Filial 2,Sombra de olhos,5.06
2023-07-23 18:58:06.794203,Alimentos,17,Filial 4,Batom matte,40.19
2022-10-18 18:58:06.794203,Roupas,50,Filial 2,Corretivo,42.97
2023-04-28 18:58:06.794203,Eletrodomésticos,90,Filial 7,Batom matte,12.76
2022-10-03 18:58:06.794203,Eletrodomésticos,97,Filial 3,Blush em pó,2.01
2023-06-19 18:58:06.794203,Alimentos,11,Filial 4,Batom matte,58.82
2023-07-16 18:58:06.794203,Roupas,32,Filial 10,Corretivo,4.81
2023-01-18 18:58:06.794203,Eletrodomésticos,92,Filial 8,Delineador líquido,54.49
2023-05-19 18:58:06.794203,Eletrodomésticos,86,Filial 7,Pó compacto,42.68
2023-01-23 18:58:06.794203,Eletrônicos,54,Filial 3,Lápis de sobrancelha,15.11
2023-07-01 18:58:06.794203,Eletrônicos,6,Filial 4,Blush em pó,88.54
2022-12-20 18:58:06.794203,Eletrodomésticos,76,Filial 9,Blush em pó,82.68
2023-05-26 18:58:06.794203,Alimentos,4,Filial 5,Pó compacto,44.12
2023-04-29 18:58:06.794203,Eletrônicos,1,Filial 5,Lápis de sobrancelha,97.86
2023-08-16 18:58:06.794203,Eletrodomésticos,49,Filial 9,Delineador líquido,79.43
2023-04-06 18:58:06.794203,Roupas,81,Filial 2,Lápis de sobrancelha,8.16
2023-05-29 18:58:06.794203,Eletrônicos,26,Filial 10,Delineador líquido,5.23
2023-05-16 18:58:06.794203,Eletrônicos,93,Filial 5,Máscara de cílios,60.26
2023-03-20 18:58:06.794203,Eletrodomésticos,95,Filial 7,Base líquida,46.93
2023-07-21 18:58:06.794203,Roupas,81,Filial 6,Batom líquido,97.92
2023-05-02 18:58:06.794203,Eletrônicos,14,Filial 7,Lápis de sobrancelha,63.77
2023-08-26 18:58:06.794203,Eletrodomésticos,53,Filial 4,Blush em pó,2.71
2023-05-02 18:58:06.794203,Alimentos,51,Filial 7,Lápis de sobrancelha,18.45
2023-05-04 18:58:06.794203,Eletrônicos,31,Filial 4,Base líquida,85.92
2023-02-24 18:58:06.794203,Roupas,95,Filial 2,Sombra de olhos,14.67
2023-03-24 18:58:06.794203,Roupas,77,Filial 5,Delineador líquido,6.45
2023-08-09 18:58:06.794203,Roupas,53,Filial 8,Máscara de cílios,27.51
2023-06-28 18:58:06.794203,Eletrodomésticos,54,Filial 8,Lápis de sobrancelha,55.34
2022-09-06 18:58:06.794203,Eletrodomésticos,96,Filial 7,Base líquida,21.09
2023-04-30 18:58:06.794203,Alimentos,47,Filial 5,Máscara de cílios,10.54
2023-07-04 18:58:06.794203,Alimentos,38,Filial 7,Sombra de olhos,23.49
2023-03-06 18:58:06.794203,Eletrônicos,33,Filial 1,Pó compacto,60.92
2022-09-08 18:58:06.794203,Eletrodomésticos,14,Filial 3,Batom matte,61.19
2023-08-14 18:58:06.794203,Roupas,44,Filial 6,Corretivo,94.74
2022-12-20 18:58:06.794203,Alimentos,24,Filial 6,Base líquida,2.28
2023-01-03 18:58:06.794203,Eletrodomésticos,85,Filial 5,Pó compacto,36.76
2023-07-26 18:58:06.794203,Eletrodomésticos,29,Filial 9,Lápis de sobrancelha,63.12
2023-02-28 18:58:06.794203,Roupas,70,Filial 8,Corretivo,81.99
2023-08-09 18:58:06.794203,Eletrodomésticos,68,Filial 2,Pó compacto,79.47
2023-06-09 18:58:06.794203,Eletrodomésticos,43,Filial 1,Blush em pó,31.93
2023-02-15 18:58:06.794203,Eletrodomésticos,7,Filial 5,Sombra de olhos,2.96
2022-09-14 18:58:06.794203,Roupas,55,Filial 3,Batom matte,88.32
2023-02-05 18:58:06.794203,Eletrônicos,46,Filial 4,Máscara de cílios,34.04
2023-05-13 18:58:06.794203,Eletrodomésticos,3,Filial 10,Blush em pó,90.69
2023-02-15 18:58:06.794203,Eletrodomésticos,96,Filial 10,Pó compacto,50.86
2023-08-27 18:58:06.794203,Roupas,93,Filial 4,Base líquida,81.99
2023-07-23 18:58:06.794203,Eletrônicos,4,Filial 4,Pó compacto,10.78
2023-02-20 18:58:06.794203,Roupas,81,Filial 7,Delineador líquido,29.41
2023-07-11 18:58:06.794203,Eletrônicos,91,Filial 4,Blush em pó,32.15
2023-08-13 18:58:06.794203,Eletrônicos,35,Filial 4,Delineador líquido,8.07
2022-11-29 18:58:06.794203,Eletrônicos,61,Filial 7,Delineador líquido,77.62
2022-09-13 18:58:06.794203,Alimentos,97,Filial 7,Pó compacto,93.45
2022-09-29 18:58:06.794203,Eletrônicos,36,Filial 6,Lápis de sobrancelha,64.73
2022-09-13 18:58:06.794203,Eletrônicos,94,Filial 8,Corretivo,64.33
2022-12-26 18:58:06.794203,Roupas,23,Filial 9,Delineador líquido,67.26
2023-08-17 18:58:06.794203,Eletrodomésticos,37,Filial 3,Lápis de sobrancelha,16.25
2023-08-11 18:58:06.794203,Alimentos,32,Filial 6,Pó compacto,56.89
2022-09-11 18:58:06.794203,Eletrônicos,10,Filial 1,Máscara de cílios,34.35
2023-09-02 18:58:06.794203,Eletrônicos,55,Filial 1,Base líquida,21.36
2023-07-04 18:58:06.794203,Roupas,38,Filial 7,Corretivo,32.32
2023-05-20 18:58:06.794203,Roupas,24,Filial 6,Lápis de sobrancelha,74.55
2023-04-14 18:58:06.794203,Alimentos,4,Filial 1,Delineador líquido,81.82
2023-03-15 18:58:06.794203,Eletrônicos,74,Filial 4,Base líquida,73.95
2023-07-25 18:58:06.794203,Alimentos,63,Filial 8,Delineador líquido,63.84
2023-06-04 18:58:06.794203,Eletrodomésticos,92,Filial 3,Batom líquido,6.92
2023-01-12 18:58:06.794203,Eletrodomésticos,90,Filial 4,Corretivo,25.15
2023-05-10 18:58:06.794203,Roupas,68,Filial 4,Base líquida,84.33
2023-08-22 18:58:06.794203,Alimentos,30,Filial 10,Pó compacto,61.22
2023-08-11 18:58:06.794203,Alimentos,18,Filial 9,Batom líquido,77.76
2023-01-04 18:58:06.794203,Roupas,51,Filial 10,Batom matte,66.14
2023-03-18 18:58:06.794203,Eletrodomésticos,32,Filial 7,Batom líquido,10.88
2023-08-11 18:58:06.794203,Alimentos,97,Filial 3,Pó compacto,99.7
2023-03-24 18:58:06.794203,Alimentos,41,Filial 2,Máscara de cílios,61.35
